Symbol,Description,Moving Averages Rating 1 day,Technical Rating 1 day,Analyst Rating,Price,Price - Currency,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency",Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Industry,Exchange,"Dividend payout ratio %, Trailing 12 months","Dividends per share, Quarterly","Dividends per share, Quarterly - Currency",Price to earnings ratio,"EPS diluted growth %, TTM YoY","EPS diluted growth %, Quarterly YoY","Gross profit growth %, TTM YoY","Gross profit growth %, Quarterly YoY","Total debt growth %, Annual YoY","Total debt growth %, Quarterly YoY","Debt to equity ratio, Quarterly","Return on invested capital %, Trailing 12 months","Total debt to capital, Annual",Momentum (10) 1 week,"Revenue growth %, TTM YoY","Revenue growth %, Quarterly YoY",Analyst Rating,Target price 1 year,Target price 1 year - Currency,Target price performance % 1 year
TWO,Two Harbors Investment Corp,Strong buy,Buy,Buy,13.625,USD,2.0873,USD,320316,1409498266,USD,6.527571503856657,,13.2841,Finance,Real estate investment trusts,NYSE,86.2358070234274,0.45,USD,6.527571503856657,,,51.13915362524713,1036.7464450230323,-8.329695938690424,-8.329695938690424,4.28148431879441,8.28203616908266,0.8106592882532181,1.7850000000000001,28.330564935104302,793.6270717107138,Buy,13.75,USD,0.917431192660545
FTRE,Fortrea Holdings Inc.,Strong sell,Sell,Neutral,15.7,USD,-3.1377,USD,347394,1408289983.6777127,USD,,,0,Commercial services,Miscellaneous commercial services,NASDAQ,0,0,USD,,,-111.11864406779664,,21.626794258373206,2546.6876971608835,-28.598541011802386,0.795441030723489,-7.73753333002103,0.491102786232732,-4.300000000000001,,-13.073158165893869,Neutral,21.7,USD,38.21656050955413
MLNK,"MeridianLink, Inc.",Strong sell,Strong sell,Neutral,18.63,USD,-0.6637,USD,49271,1407034934.5540755,USD,,-190.9688733011837,0,Technology services,Packaged software,NYSE,0,0,USD,,-190.9688733011837,-265.49019607843144,10.259093437889105,8.125920563197443,-1.0691314209597265,10.557616273876516,1.1243300615315501,-5.55104332849599,0.455295958502578,-3.7900000000000027,3.95575271455227,5.073998535718021,Neutral,22.583333,USD,21.22025228126678
BUSE,First Busey Corporation,Strong buy,Buy,Buy,24.735,USD,1.9799,USD,162512,1406882997.7747188,USD,12.493055204808323,-9.137218907755845,3.89871,Finance,Regional banks,NASDAQ,48.487297338249405,0.24,USD,12.493055204808323,-9.137218907755845,7.197549770290962,,,-10.388308163619996,-10.388308163619996,0.339187822469816,6.90923212117455,0.253278753568909,-1.495000000000001,9.610448962290082,4.2837641518885885,Buy,28.5,USD,15.221346270466963
HTZ,"Hertz Global Holdings, Inc",Strong buy,Strong buy,Sell,4.58,USD,-9.3357,USD,1401541,1405298810.1066666,USD,,-608.9238988225032,0,Finance,Finance/Rental/Leasing,NASDAQ,0,0,USD,,-608.9238988225032,-37.19335267739383,-83.62268518518519,,6.028150058879605,6.028150058879605,123.581699346405,-14.7256309330864,0.991973138869944,0.3600000000000003,-3.436132749973322,-6.593406593406594,Sell,3.392857,USD,-25.920152838427956
IMAX,Imax Corporation,Strong buy,Buy,Buy,26.61,USD,0.4823,USD,785191,1401885017.3574576,USD,55.173128758034416,5.374699584880928,0,Consumer durables,Electronics/Appliances,NYSE,,,,55.173128758034416,5.374699584880928,109.95670995670996,-11.000138582582036,10.574424866915757,4.841391009329953,4.841391009329953,0.928713109334616,4.96083153276971,0.481519571179257,0.5799999999999983,-6.037525443898045,7.735590225657657,Buy,29.5,USD,10.860578729800817
UDMY,"Udemy, Inc.",Strong buy,Buy,Buy,9.585,USD,-0.5617,USD,815258,1398465242.6123765,USD,,22.072697003329637,0,Technology services,Packaged software,NASDAQ,0,0,USD,,22.072697003329637,48.50574712643679,17.43353159655706,15.833645013273005,55.66268527845734,55.66268527845734,0.054799031378866596,-30.25872544237,0.0519521062768057,1.6450000000000005,7.905758659527503,5.485240971800891,Buy,10.636364,USD,10.96884715701616
CTS,CTS Corporation,Strong sell,Strong sell,Neutral,46.36,USD,1.8992,USD,31521,1396156623.3744857,USD,24.41027801179444,-0.8768267223382007,0.346545,Electronic technology,Electronic production equipment,NYSE,8.424599831508003,0.04,USD,24.41027801179444,-0.8768267223382007,-8.238172920065251,-1.5830639274168317,16.664231087729554,20.88912749460556,20.88912749460556,0.2205745502496,9.20626371276267,0.180713705856388,-10.100000000000001,-6.33654949941149,2.2014596198572463,Neutral,47,USD,1.380500431406384
ARI,"Apollo Commercial Real Estate Finance, Inc",Strong buy,Buy,Neutral,10.015,USD,-0.9614,USD,250710,1394266695,USD,,-427.5638841567292,11.9522,Finance,Real estate investment trusts,NYSE,-124.8179737882255,0.25,USD,,-427.5638841567292,-10.838926174496644,-13.063340308837008,-11.08302252440008,-8.118421383715622,-8.118421383715622,3.40905189223044,-1.57954976122241,0.7731938692392841,0.8550000000000004,-9.713359811171657,-9.13565214158239,Neutral,9.5,USD,-5.142286570144783
DSGR,"Distribution Solutions Group, Inc.",Strong sell,Strong sell,Buy,29.7,USD,0.0401,USD,10139,1391085040.177495,USD,740.6483790523691,-67.99680766161214,0,Distribution services,Wholesale distributors,NASDAQ,0,0,USD,740.6483790523691,-67.99680766161214,,10.92787525158261,9.611409210653958,40.49557437836738,26.24978430651732,1.23596499217054,0.164117336280628,0.495210380827179,-8.8,15.720545939024626,6.632354314903545,Buy,43,USD,44.78114478114479
DSP,Viant Technology Inc.,Buy,Neutral,Strong buy,22.13,USD,0.0185,USD,151808,1390910841.24725,USD,1196.2162162162163,,0,Technology services,Packaged software,NASDAQ,0,0,USD,1196.2162162162163,,,31.160747787317632,23.875370707828637,-11.40757253822843,1.9815510761872224,0.452112889382542,1.46882156954414,0.271466843133279,1.5500000000000007,23.728272553593975,34.13107325669212,Strong buy,23.714286,USD,7.158996836873044
UMH,"UMH Properties, Inc.",Strong sell,Sell,Buy,17.555,USD,0.1252,USD,90722,1379957272,USD,140.21565495207668,,4.85992,Finance,Real estate investment trusts,NYSE,670.9265175718849,0.215,USD,140.21565495207668,,,18.055720615948793,13.410950283196978,-9.403012769249264,-10.432300044925583,0.7216245437625951,1.97031470618024,0.49592178175541796,-1.8150000000000013,10.801686970177112,8.256013132538719,Buy,21.8125,USD,24.252349757903737
ARDX,"Ardelyx, Inc.",Strong buy,Buy,Strong buy,5.825,USD,-0.3114,USD,4425551,1379676112.4921381,USD,,-149.71932638331998,0,Health technology,Pharmaceuticals: major,NASDAQ,0,0,USD,,-149.71932638331998,-111.68384879725086,85.36410962965547,72.42474599802267,17.328247474535775,203.42945088131953,0.660100949481039,-30.1487645872577,0.25126796470345303,0.6050000000000004,87.56768028837202,74.21397031441187,Strong buy,10.1875,USD,74.89270386266094
TNK,Teekay Tankers Ltd.,Strong sell,Sell,Buy,40.225,USD,12.1791,USD,495744,1379379310.1678967,USD,3.3027892044568157,-23.30686447989018,2.46002,Transportation,Marine shipping,NYSE,8.210787332397304,0.25,USD,3.3027892044568157,-23.30686447989018,-28.118626784500343,-29.664290575406017,-24.905987537252777,-62.52831033507288,-76.65813680060862,0.030946658276683803,25.1005881176283,0.123966956383943,2.164999999999999,-16.001435340248253,-14.89550755969747,Buy,54.333333,USD,35.0735438160348
DAVE,Dave Inc.,Strong buy,Buy,Strong buy,107.58,USD,3.117,USD,356974,1372394862.6524043,USD,34.51395572666025,,0,Finance,Major banks,NASDAQ,0,0,USD,34.51395572666025,,,50.77055074358555,49.02147703695397,1.7648247524530165,-58.04422353632964,0.485396142861727,16.8331270000224,0.6755678112947401,15.879999999999995,30.077288312280615,40.53729619668443,Strong buy,115.25,USD,7.12957798847369
MYGN,"Myriad Genetics, Inc.",Buy,Neutral,Neutral,15,USD,-1.2998,USD,565812,1365528338.2550333,USD,,61.33158802879753,0,Health technology,Medical specialties,NASDAQ,0,0,USD,,61.33158802879753,67.52171008684034,13.681484678463518,12.702265372168284,4.8965517241379315,-28.947368421052634,0.195571955719557,-13.4235954406064,0.16262161873195802,0.5700000000000003,12.145969498910675,11.151641479937467,Neutral,19.176471,USD,27.843139999999988
GPCR,Structure Therapeutics Inc.,Strong sell,Sell,Strong buy,23.54,USD,-2.2148,USD,352674,1365507922,USD,,3.7043478260869547,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,3.7043478260869547,3.853564547206169,-77.02574143751455,23.88640877071124,1997.3038227829131,13.867353424223378,0.00488960204103251,-20.2515627236933,0.0118952312622932,-7.710000000000001,,,Strong buy,85.818182,USD,264.56322005097707
WT,"WisdomTree, Inc.",Strong sell,Sell,Buy,9.315,USD,0.2934,USD,660388,1360955510.1883671,USD,31.74846625766871,-47.69121055446603,1.28068,Miscellaneous,Investment trusts/Mutual funds,NYSE,40.899795501022496,0.03,USD,31.74846625766871,-47.69121055446603,33.82899628252787,23.95426690662888,21.651034064139434,86.19829670449347,86.19829670449347,1.28234661733087,5.64595665027936,0.561854456108219,-2.075000000000001,22.54845502600026,21.853947426357273,Buy,12.357143,USD,32.658539989264646
WBTN,WEBTOON Entertainment Inc.,Strong sell,Strong sell,Buy,10.6,USD,-1.1521,USD,195165,1360119246.0733945,USD,,-127.68774703557311,0,Technology services,Internet software/Services,NASDAQ,0,0,USD,,-127.68774703557311,,16.752457206930988,26.745540791700183,-37.57002016580774,,0.010715210247759,,0.0260686306308554,-2.1400000000000006,8.753295040121177,9.488488312080664,Buy,20.428571,USD,92.72236792452833
CCB,Coastal Financial Corporation,Strong buy,Buy,Strong buy,91.11,USD,3.2549,USD,46703,1359764679.1049838,USD,27.991643368459858,-0.4465514604679531,0,Finance,Regional banks,NASDAQ,0,0,USD,27.991643368459858,-0.4465514604679531,42.66201244498405,,,-1.0694790003342123,-1.0694790003342123,0.121453189394216,10.7684156004977,0.10829982966995001,8.090000000000003,30.902326031563447,13.40141439384523,Strong buy,100,USD,9.75743606629349
VVX,"V2X, Inc.",Strong sell,Strong sell,Buy,42.69,USD,0.283,USD,116994,1347317252.1262991,USD,150.84805653710248,,0,Commercial services,Miscellaneous commercial services,NYSE,0,0,USD,150.84805653710248,,,-5.495038001371563,29.36798766253045,-6.9087562663690605,-5.014725491092013,1.14041240383378,0.425376576004191,0.556091797778936,-13.120000000000005,7.785826455157747,8.002839720541143,Buy,66.9,USD,56.711173576950124
AMC,"AMC Entertainment Holdings, Inc.",Neutral,Neutral,Neutral,3.53,USD,-1.6124,USD,5562694,1346591018.2633054,USD,,56.74544625372213,0,Consumer services,Movies/Entertainment,NYSE,0,0,USD,,56.74544625372213,-175.66137566137564,-10.539869401269199,-9.635691657866948,-8.7558385564294,-9.16399231504041,,-6.23905429071804,1.25333132265848,-0.6499999999999999,-5.615969015343364,-4.061455295540224,Neutral,3.5375,USD,0.21246458923513956
DCOM,"Dime Community Bancshares, Inc.",Strong sell,Sell,Strong buy,30.84,USD,0.5836,USD,64080,1345975964.8025436,USD,52.844413982179574,-74.49189212815244,3.17965,Finance,Regional banks,NASDAQ,171.35023989033584,0.25,USD,52.844413982179574,-74.49189212815244,-248.44855743059338,,,-37.569374940235235,-37.569374940235235,0.7012574855873579,1.4732345816133,0.41219950038618003,-3.4899999999999984,0.8739437888125798,-21.44038346315158,Strong buy,41,USD,32.94422827496757
FLNC,"Fluence Energy, Inc.",Strong sell,Sell,Buy,7.405,USD,-0.129,USD,5632864,1344371454.128467,USD,,75.82458770614693,0,Producer manufacturing,Electrical products,NASDAQ,0,0,USD,,75.82458770614693,-131.69319826338642,110.89955757262456,12.089251966103774,-27.213556278756595,607.4422583404619,0.969531183215895,-0.328581427045345,0.0761535752025361,-9.765,11.00249837660551,-48.678411676136676,Buy,10.978261,USD,48.25470627954085
VIR,"Vir Biotechnology, Inc.",Buy,Neutral,Buy,9.75,USD,-3.9238,USD,289940,1342771254.1370559,USD,,12.567404964570613,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,12.567404964570613,-28.515079299860297,-29.86419147747357,85.11309836927933,-2.6833575570037667,-11.641185500798896,0.0909249174072943,-34.1522013641824,0.0726275618506441,2.3,-33.82490341153001,-9.814323607427056,Buy,31.375,USD,221.7948717948718
MODG,Topgolf Callaway Brands Corp.,Strong sell,Strong sell,Neutral,7.29,USD,-0.0828,USD,902711,1340076535.493878,USD,,-117.62827336597827,0,Consumer durables,Recreational products,NYSE,0,0,USD,,-117.62827336597827,-112.59640102827764,1.2417599264142265,-2.4135280553420446,14.475790578664217,5.974324033565241,1.1263339770301901,-0.149304377332881,0.529361795080276,-0.6299999999999999,-0.6369426751592357,-2.6619258120315092,Neutral,11.25,USD,54.32098765432099
HELE,Helen of Troy Limited,Strong sell,Sell,Buy,58.63,USD,4.9645,USD,287504,1340031892.9785285,USD,11.8098499345352,-26.69403304638011,0,Consumer durables,Home furnishings,NASDAQ,0,0,USD,11.8098499345352,-26.69403304638011,-32.16855408871927,0.16365212797092188,-1.6075486874404916,-27.739167896086585,-0.01884104353571539,0.475844134786411,4.86675157765787,0.302811504209252,-9.79,-4.359070596065597,-3.4022446223348184,Buy,85.75,USD,46.256182841548686
HOPE,"Hope Bancorp, Inc.",Strong sell,Strong sell,Neutral,11.085,USD,0.8225,USD,177572,1338391548.0107048,USD,13.477203647416415,-25.954267194814545,4.99554,Finance,Major banks,NASDAQ,68.08510638297874,0.14,USD,13.477203647416415,-25.954267194814545,-8.572731418148647,,,-82.18478891378953,-82.18478891378953,0.163309057603519,4.18408811824805,0.140383208173368,-2.244999999999999,-7.278740033345158,-11.665148672029028,Neutral,13.5,USD,21.786197564276044
UNIT,Uniti Group Inc.,Strong sell,Sell,Neutral,5.43,USD,0.4163,USD,3794235,1338376200,USD,13.043478260869565,,10.9489,Finance,Real estate investment trusts,NASDAQ,144.12683161181837,,,13.043478260869565,,,-36.93851267084591,1.4079783545354296,6.742986830379547,3.1989697333489935,,2.90316035571582,1.79191999492945,-0.6400000000000006,-19.025456729845736,0.5477284065300786,Neutral,5.8,USD,6.813996316758741
EVEX,"Eve Holding, Inc.",Sell,Sell,Buy,4.485,USD,-0.4892,USD,92146,1334934808.617647,USD,,-23.78542510121458,0,Electronic technology,Aerospace & defense,NYSE,0,0,USD,,-23.78542510121458,-6.277630415561446,2.289947894051237,-14.970142082503946,,503.45292141392565,0.417370848990316,-61.408184769471,0.135021539300051,-0.22499999999999964,,,Buy,6.333333,USD,41.2114381270903
SNDX,"Syndax Pharmaceuticals, Inc.",Buy,Buy,Strong buy,15.62,USD,-3.6318,USD,877093,1333286862.0555933,USD,,-40.47886125401307,0,Health technology,Biotechnology,NASDAQ,0,0,USD,,-40.47886125401307,-34.48511335700629,,,40.82687338501292,-54.33155080213904,0.00233058248187931,-81.7807412138464,0.00294154158368281,1.6899999999999995,,,Strong buy,36.857143,USD,135.96122279129324
BV,"BrightView Holdings, Inc.",Strong sell,Strong sell,Buy,13.96,USD,0.1674,USD,276306,1333180014.6025107,USD,83.39307048984469,,0,Commercial services,Miscellaneous commercial services,NYSE,0,0,USD,83.39307048984469,,24.29420505200594,-2.763496143958869,-3.7186742118027487,-4.352166101018167,-9.411643694713021,0.49684079882658305,2.73780937435005,0.349631467561848,-2.8900000000000006,-1.6936988660829624,-4.388064464656136,Buy,18.455556,USD,32.20312320916905
WABC,Westamerica Bancorporation,Strong sell,Sell,Neutral,49.93,USD,5.1952,USD,50894,1332432252.163527,USD,9.61079457961195,-14.230997820775276,3.52705,Finance,Regional banks,NASDAQ,33.87742531567601,0.44,USD,9.61079457961195,-14.230997820775276,-19.794622348331302,,,56.31105799210143,56.31105799210143,0.135199790551678,,0.119097793777758,-5.990000000000002,-4.996717908009831,-10.98069328652918,Neutral,57,USD,14.159823753254553
AAOI,"Applied Optoelectronics, Inc.",Neutral,Neutral,Buy,27.785,USD,-2.0662,USD,3104298,1331038903.0773876,USD,,2.7029572424185506,0,Electronic technology,Semiconductors,NASDAQ,0,0,USD,,2.7029572424185506,-53.623718887262086,26.521323031675266,-20.812055672374086,-22.15256613042192,-7.888083216278815,0.572013239912111,-33.9923107628312,0.360398521173298,-8.645,-4.218470033276045,4.163269221545386,Buy,37.366667,USD,34.48503509087637
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",Strong buy,Buy,Strong buy,38.8,USD,5.4733,USD,40084,1328336741.7857141,USD,7.088959128861929,32.250036244140524,5.10204,Finance,Major banks,NYSE,31.97339813275355,0.5,USD,7.088959128861929,32.250036244140524,15.01916320664324,,,-1.1589533380906571,-7.7390187696800075,3.00313783573315,5.18060899662729,0.7953625502234001,3.6799999999999997,29.14677888112281,8.391077606237413,Strong buy,43.833333,USD,12.972507731958771
INMD,InMode Ltd.,Strong buy,Buy,Buy,19.085,USD,2.3393,USD,302068,1327527248.782934,USD,8.158423460009404,1.3210325710325699,0,Health technology,Medical specialties,NASDAQ,0,0,USD,8.158423460009404,1.3210325710325699,76.94103002956277,-22.91875334269321,-27.113042988367393,-13.252744815348786,-13.252744815348786,0.0111137475437368,24.1200072649653,0.0109915897897096,0.8249999999999993,-19.760267290953315,-22.817299122027904,Buy,21.333333,USD,11.780628766046618
AAT,"American Assets Trust, Inc.",Strong sell,Sell,Neutral,22.11,USD,0.9415,USD,129786,1327311069,USD,23.48380244291025,12.43133508478624,6.17227,Finance,Real estate investment trusts,NYSE,142.32607541157728,0.335,USD,23.48380244291025,12.43133508478624,-14.646754738655943,4.413275335117244,-0.007717835918808366,18.20329151194217,18.20329151194217,1.73843631394139,2.01261497349192,0.634828097002295,-5.710000000000001,3.7831736043738835,0.8605132855072851,Neutral,26,USD,17.593848937132517
MOMO,Hello Group Inc.,Strong buy,Strong buy,Buy,8.05,USD,0.9572,USD,1301450,1323523880,USD,8.409945674885082,-27.954237543278637,0,Technology services,Packaged software,NASDAQ,0,,,8.409945674885082,-27.954237543278637,-9.508716323296348,-13.807896707872857,-16.421888920607376,-19.05241169140142,109.43037908519678,0.408751524828872,10.2996796310916,0.162216934865292,0.21000000000000085,-12.361701465935369,-11.12958930939716,Buy,8.83663035697,USD,9.77180567664595
CLMT,"Calumet, Inc",Strong sell,Sell,Buy,15.38,USD,-2.7456,USD,724728,1321918602.5119586,USD,,-629.4253760123408,0,Energy minerals,Oil refining/Marketing,NASDAQ,0,0,USD,,-629.4253760123408,-193.67633004141445,-58.78174773999119,-98.12691131498468,15.937119568094001,2.642343316564013,,-20.3327503475492,1.28938073934542,-5.999999999999998,0.2973429434572659,-4.263093788063337,Buy,25,USD,62.548764629388806
RDW,Redwire Corporation,Sell,Sell,Strong buy,19.71,USD,-1.2083,USD,2222793,1320874919.6892269,USD,,-36.73192259816678,0,Electronic technology,Aerospace & defense,NYSE,0,0,USD,,-36.73192259816678,-159.6877217885025,-9.435618204939908,-29.759887830811476,17.78419364246136,33.207988950991606,,-37.5574194772287,1.2746225509998,7.6800000000000015,27.350653790274336,9.624353159138824,Strong buy,26,USD,31.91273465246067
BHLB,"Berkshire Hills Bancorp, Inc.",Strong sell,Sell,Buy,28.43,USD,1.4368,USD,101583,1319834272.308456,USD,19.787026726057906,-9.79973632996421,2.46491,Finance,Regional banks,NYSE,50.11135857461024,0.18,USD,19.787026726057906,-9.79973632996421,,,,-22.910540865363465,-22.910540865363465,0.37526554191107897,4.18477407104299,0.27286769752815004,-1.7699999999999996,4.202868352659744,22.656845851812097,Buy,33.791667,USD,18.85918747801616
USPH,"U.S. Physical Therapy, Inc.",Strong sell,Sell,Strong buy,87.2977,USD,0.9348,USD,16255,1317757657.1588144,USD,93.3864997860505,-45.36847641867805,2.00068,Health services,Medical/Nursing services,NYSE,187.2058194266153,0.44,USD,93.3864997860505,-45.36847641867805,-23.84904169136534,1.8582331703304236,3.837250362930121,-12.443412102107084,-2.316221229659603,0.5268685345452591,2.0097988205493,0.35192390657896705,-6.162299999999988,9.221510090784072,12.016772550614304,Strong buy,115,USD,31.733138444655463
LILAK,Liberty Latin America Ltd.,Strong sell,Sell,Buy,6.69,USD,-2.9403,USD,1200109,1317158113.413986,USD,,-444.7414702778755,0,Communications,Major telecommunications,NASDAQ,0,0,USD,,-444.7414702778755,-875.296995108316,5.052203149884954,7.162872154114111,4.188949368145179,8.75332891561858,7.090153244212599,-6.28585628315523,0.832224981210349,0.020000000000000462,-0.9483713715936127,-3.2510214958260515,Buy,9.728571,USD,45.41959641255606
